id,StopArrivalTime,BusArrivalTime,BusDepartureTime,StartStopId,EndStopId,BusType, Num Detours
286,578,651,739,S1,S3,Blue,0
302,592,651,739,S1,S3,Blue,0
309,592,651,739,S1,S3,Blue,0
311,593,651,739,S1,S3,Blue,0
347,608,651,739,S1,S3,Blue,0
362,611,651,739,S1,S3,Blue,0
364,611,651,739,S1,S3,Blue,0
367,617,651,739,S1,S3,Blue,0
380,617,651,739,S1,S3,Blue,0
388,625,651,739,S1,S3,Blue,0
325,602,679,769,S2,S3,Blue,0
340,608,679,769,S2,S3,Blue,0
346,608,679,769,S2,S3,Blue,0
354,611,679,769,S2,S3,Blue,0
358,611,679,769,S2,S3,Blue,0
379,617,679,769,S2,S3,Blue,0
385,625,679,769,S2,S3,Blue,0
400,650,679,769,S2,S3,Blue,0
426,666,679,769,S2,S3,Blue,0
434,666,679,769,S2,S3,Blue,0
440,666,679,769,S2,S3,Blue,0
447,668,679,769,S2,S3,Blue,0
290,578,608,709,S1,S3,Red,0
297,579,608,709,S1,S2,Red,0
305,592,608,709,S1,S3,Red,0
307,592,608,709,S1,S3,Red,0
313,593,608,709,S1,S2,Red,0
320,593,608,709,S1,S2,Red,0
333,602,608,709,S1,S3,Red,0
402,650,666,738,S3,S1,Red,0
403,650,666,738,S3,S1,Red,0
409,650,666,738,S3,S1,Red,0
481,686,692,759,S2,S1,Red,0
402,650,666,738,S3,S1,Red,0
403,650,666,738,S3,S1,Red,0
408,650,666,738,S3,S2,Red,0
409,650,666,738,S3,S1,Red,0
411,651,666,738,S3,S2,Red,0
464,679,692,759,S2,S3,Red,0
475,686,692,759,S2,S3,Red,0
492,692,709,776,S1,S3,Red,0
494,692,709,776,S1,S3,Red,0
495,692,709,776,S1,S3,Red,0
502,699,709,776,S1,S3,Red,0
505,699,709,776,S1,S3,Red,0
508,699,709,776,S1,S3,Red,0
282,578,651,739,S1,S3,Blue,0
286,578,651,739,S1,S3,Blue,0
302,592,651,739,S1,S3,Blue,0
309,592,651,739,S1,S3,Blue,0
311,593,651,739,S1,S3,Blue,0
315,593,651,739,S1,S2,Blue,0
344,608,651,739,S1,S2,Blue,0
347,608,651,739,S1,S3,Blue,0
362,611,651,739,S1,S3,Blue,0
364,611,651,739,S1,S3,Blue,0
367,617,651,739,S1,S3,Blue,0
380,617,651,739,S1,S3,Blue,0
386,625,651,739,S1,S2,Blue,0
388,625,651,739,S1,S3,Blue,0
401,650,651,739,S1,S2,Blue,0
322,602,679,769,S2,S1,Blue,0
335,602,679,769,S2,S1,Blue,0
382,625,679,769,S2,S1,Blue,0
416,651,679,769,S2,S1,Blue,0
366,617,699,791,S3,S1,Blue,0
368,617,699,791,S3,S1,Blue,0
383,625,699,791,S3,S1,Blue,0
389,625,699,791,S3,S1,Blue,0
392,625,699,791,S3,S1,Blue,0
395,625,699,791,S3,S1,Blue,0
405,650,699,791,S3,S1,Blue,0
407,650,699,791,S3,S1,Blue,0
429,666,699,791,S3,S1,Blue,0
431,666,699,791,S3,S1,Blue,0
449,668,699,791,S3,S1,Blue,0
451,668,699,791,S3,S1,Blue,0
452,668,699,791,S3,S1,Blue,0
453,668,699,791,S3,S1,Blue,0
456,679,699,791,S3,S1,Blue,0
459,679,699,791,S3,S1,Blue,0
462,679,699,791,S3,S1,Blue,0
463,679,699,791,S3,S1,Blue,0
469,679,699,791,S3,S1,Blue,0
476,686,699,791,S3,S1,Blue,0
482,686,699,791,S3,S1,Blue,0
486,692,699,791,S3,S1,Blue,0
489,692,699,791,S3,S1,Blue,0
491,692,699,791,S3,S1,Blue,0
493,692,699,791,S3,S1,Blue,0
497,692,699,791,S3,S1,Blue,0
303,592,650,757,S3,S1,Red,0
318,593,650,757,S3,S2,Red,0
321,602,650,757,S3,S2,Red,0
326,602,650,757,S3,S2,Red,0
327,602,650,757,S3,S2,Red,0
328,602,650,757,S3,S1,Red,0
337,608,650,757,S3,S2,Red,0
343,608,650,757,S3,S1,Red,0
352,611,650,757,S3,S2,Red,0
360,611,650,757,S3,S2,Red,0
363,611,650,757,S3,S2,Red,0
369,617,650,757,S3,S1,Red,0
371,617,650,757,S3,S2,Red,0
372,617,650,757,S3,S1,Red,0
375,617,650,757,S3,S2,Red,0
376,617,650,757,S3,S2,Red,0
381,625,650,757,S3,S2,Red,0
384,625,650,757,S3,S1,Red,0
391,625,650,757,S3,S2,Red,0
393,625,650,757,S3,S1,Red,0
394,625,650,757,S3,S1,Red,0
374,617,668,785,S2,S3,Red,0
387,625,668,785,S2,S3,Red,0
397,650,668,785,S2,S3,Red,0
398,650,668,785,S2,S3,Red,0
390,625,686,801,S1,S3,Red,0
399,650,686,801,S1,S3,Red,0
410,650,686,801,S1,S3,Red,0
432,666,686,801,S1,S3,Red,0
441,668,686,801,S1,S3,Red,0
457,679,686,801,S1,S3,Red,0
465,679,686,801,S1,S3,Red,0
464,679,692,759,S2,S3,Red,0
475,686,692,759,S2,S3,Red,0
481,686,692,759,S2,S1,Red,0
428,666,738,844,S3,S2,Red,0
444,668,738,844,S3,S2,Red,0
445,668,738,844,S3,S2,Red,0
471,686,738,844,S3,S2,Red,0
472,686,738,844,S3,S2,Red,0
483,686,738,844,S3,S2,Red,0
484,686,738,844,S3,S2,Red,0
498,692,738,844,S3,S2,Red,0
499,692,738,844,S3,S2,Red,0
501,699,738,844,S3,S2,Red,0
507,699,738,844,S3,S2,Red,0
528,709,738,844,S3,S2,Red,0
529,709,738,844,S3,S2,Red,0
322,602,679,769,S2,S1,Blue,0
325,602,679,769,S2,S3,Blue,0
335,602,679,769,S2,S1,Blue,0
340,608,679,769,S2,S3,Blue,0
346,608,679,769,S2,S3,Blue,0
354,611,679,769,S2,S3,Blue,0
358,611,679,769,S2,S3,Blue,0
379,617,679,769,S2,S3,Blue,0
382,625,679,769,S2,S1,Blue,0
385,625,679,769,S2,S3,Blue,0
400,650,679,769,S2,S3,Blue,0
416,651,679,769,S2,S1,Blue,0
426,666,679,769,S2,S3,Blue,0
434,666,679,769,S2,S3,Blue,0
440,666,679,769,S2,S3,Blue,0
447,668,679,769,S2,S3,Blue,0
377,617,699,791,S3,S2,Blue,0
396,650,699,791,S3,S2,Blue,0
404,650,699,791,S3,S2,Blue,0
406,650,699,791,S3,S2,Blue,0
413,651,699,791,S3,S2,Blue,0
414,651,699,791,S3,S2,Blue,0
417,651,699,791,S3,S2,Blue,0
419,651,699,791,S3,S2,Blue,0
421,651,699,791,S3,S2,Blue,0
425,651,699,791,S3,S2,Blue,0
427,666,699,791,S3,S2,Blue,0
430,666,699,791,S3,S2,Blue,0
439,666,699,791,S3,S2,Blue,0
485,686,699,791,S3,S2,Blue,0
488,692,699,791,S3,S2,Blue,0
412,651,739,828,S1,S2,Blue,0
422,651,739,828,S1,S2,Blue,0
446,668,739,828,S1,S2,Blue,0
467,679,739,828,S1,S2,Blue,0
477,686,739,828,S1,S2,Blue,0
492,692,709,776,S1,S3,Red,0
494,692,709,776,S1,S3,Red,0
495,692,709,776,S1,S3,Red,0
502,699,709,776,S1,S3,Red,0
505,699,709,776,S1,S3,Red,0
508,699,709,776,S1,S3,Red,0
433,666,738,844,S3,S1,Red,0
435,666,738,844,S3,S1,Red,0
450,668,738,844,S3,S1,Red,0
455,668,738,844,S3,S1,Red,0
461,679,738,844,S3,S1,Red,0
466,679,738,844,S3,S1,Red,0
474,686,738,844,S3,S1,Red,0
479,686,738,844,S3,S1,Red,0
490,692,738,844,S3,S1,Red,0
506,699,738,844,S3,S1,Red,0
510,699,738,844,S3,S1,Red,0
511,699,738,844,S3,S1,Red,0
517,709,738,844,S3,S1,Red,0
520,709,738,844,S3,S1,Red,0
530,709,738,844,S3,S1,Red,0
544,739,759,866,S2,S1,Red,0
361,611,668,785,S2,S1,Red,0
374,617,668,785,S2,S3,Red,0
387,625,668,785,S2,S3,Red,0
397,650,668,785,S2,S3,Red,0
398,650,668,785,S2,S3,Red,0
418,651,668,785,S2,S1,Red,0
437,666,668,785,S2,S1,Red,0
424,651,686,801,S1,S2,Red,0
438,666,686,801,S1,S2,Red,0
443,668,686,801,S1,S2,Red,0
454,668,686,801,S1,S2,Red,0
460,679,686,801,S1,S2,Red,0
535,738,757,827,S3,S2,Red,0
540,738,757,827,S3,S2,Red,0
545,739,757,827,S3,S2,Red,0
547,739,757,827,S3,S2,Red,0
548,739,757,827,S3,S2,Red,0
366,617,699,791,S3,S1,Blue,0
368,617,699,791,S3,S1,Blue,0
377,617,699,791,S3,S2,Blue,0
383,625,699,791,S3,S1,Blue,0
389,625,699,791,S3,S1,Blue,0
392,625,699,791,S3,S1,Blue,0
395,625,699,791,S3,S1,Blue,0
396,650,699,791,S3,S2,Blue,0
404,650,699,791,S3,S2,Blue,0
405,650,699,791,S3,S1,Blue,0
406,650,699,791,S3,S2,Blue,0
407,650,699,791,S3,S1,Blue,0
413,651,699,791,S3,S2,Blue,0
414,651,699,791,S3,S2,Blue,0
417,651,699,791,S3,S2,Blue,0
419,651,699,791,S3,S2,Blue,0
421,651,699,791,S3,S2,Blue,0
425,651,699,791,S3,S2,Blue,0
427,666,699,791,S3,S2,Blue,0
429,666,699,791,S3,S1,Blue,0
430,666,699,791,S3,S2,Blue,0
431,666,699,791,S3,S1,Blue,0
439,666,699,791,S3,S2,Blue,0
449,668,699,791,S3,S1,Blue,0
451,668,699,791,S3,S1,Blue,0
452,668,699,791,S3,S1,Blue,0
453,668,699,791,S3,S1,Blue,0
456,679,699,791,S3,S1,Blue,0
459,679,699,791,S3,S1,Blue,0
462,679,699,791,S3,S1,Blue,0
463,679,699,791,S3,S1,Blue,0
469,679,699,791,S3,S1,Blue,0
476,686,699,791,S3,S1,Blue,0
482,686,699,791,S3,S1,Blue,0
485,686,699,791,S3,S2,Blue,0
486,692,699,791,S3,S1,Blue,0
488,692,699,791,S3,S2,Blue,0
489,692,699,791,S3,S1,Blue,0
491,692,699,791,S3,S1,Blue,0
493,692,699,791,S3,S1,Blue,0
497,692,699,791,S3,S1,Blue,0
415,651,739,828,S1,S3,Blue,0
420,651,739,828,S1,S3,Blue,0
423,651,739,828,S1,S3,Blue,0
436,666,739,828,S1,S3,Blue,0
442,668,739,828,S1,S3,Blue,0
448,668,739,828,S1,S3,Blue,0
458,679,739,828,S1,S3,Blue,0
468,679,739,828,S1,S3,Blue,0
480,686,739,828,S1,S3,Blue,0
496,692,739,828,S1,S3,Blue,0
509,699,739,828,S1,S3,Blue,0
513,699,739,828,S1,S3,Blue,0
514,699,739,828,S1,S3,Blue,0
521,709,739,828,S1,S3,Blue,0
538,738,739,828,S1,S3,Blue,0
470,679,769,855,S2,S3,Blue,0
487,692,769,855,S2,S3,Blue,0
500,692,769,855,S2,S3,Blue,0
518,709,769,855,S2,S3,Blue,0
552,757,769,855,S2,S3,Blue,0
565,759,769,855,S2,S3,Blue,0
390,625,686,801,S1,S3,Red,0
399,650,686,801,S1,S3,Red,0
410,650,686,801,S1,S3,Red,0
424,651,686,801,S1,S2,Red,0
432,666,686,801,S1,S3,Red,0
438,666,686,801,S1,S2,Red,0
441,668,686,801,S1,S3,Red,0
443,668,686,801,S1,S2,Red,0
454,668,686,801,S1,S2,Red,0
457,679,686,801,S1,S3,Red,0
460,679,686,801,S1,S2,Red,0
465,679,686,801,S1,S3,Red,0
532,738,757,827,S3,S1,Red,0
533,738,757,827,S3,S1,Red,0
543,739,757,827,S3,S1,Red,0
549,739,757,827,S3,S1,Red,0
583,776,785,845,S2,S1,Red,0
532,738,757,827,S3,S1,Red,0
533,738,757,827,S3,S1,Red,0
535,738,757,827,S3,S2,Red,0
540,738,757,827,S3,S2,Red,0
543,739,757,827,S3,S1,Red,0
545,739,757,827,S3,S2,Red,0
547,739,757,827,S3,S2,Red,0
548,739,757,827,S3,S2,Red,0
549,739,757,827,S3,S1,Red,0
595,785,801,859,S1,S3,Red,0
598,785,801,859,S1,S3,Red,0
412,651,739,828,S1,S2,Blue,0
415,651,739,828,S1,S3,Blue,0
420,651,739,828,S1,S3,Blue,0
422,651,739,828,S1,S2,Blue,0
423,651,739,828,S1,S3,Blue,0
436,666,739,828,S1,S3,Blue,0
442,668,739,828,S1,S3,Blue,0
446,668,739,828,S1,S2,Blue,0
448,668,739,828,S1,S3,Blue,0
458,679,739,828,S1,S3,Blue,0
467,679,739,828,S1,S2,Blue,0
468,679,739,828,S1,S3,Blue,0
477,686,739,828,S1,S2,Blue,0
480,686,739,828,S1,S3,Blue,0
496,692,739,828,S1,S3,Blue,0
509,699,739,828,S1,S3,Blue,0
513,699,739,828,S1,S3,Blue,0
514,699,739,828,S1,S3,Blue,0
521,709,739,828,S1,S3,Blue,0
538,738,739,828,S1,S3,Blue,0
473,686,769,855,S2,S1,Blue,0
478,686,769,855,S2,S1,Blue,0
537,738,769,855,S2,S1,Blue,0
512,699,791,869,S3,S1,Blue,0
515,699,791,869,S3,S1,Blue,0
516,709,791,869,S3,S1,Blue,0
519,709,791,869,S3,S1,Blue,0
522,709,791,869,S3,S1,Blue,0
526,709,791,869,S3,S1,Blue,0
531,738,791,869,S3,S1,Blue,0
539,738,791,869,S3,S1,Blue,0
546,739,791,869,S3,S1,Blue,0
550,739,791,869,S3,S1,Blue,0
555,757,791,869,S3,S1,Blue,0
574,769,791,869,S3,S1,Blue,0
575,769,791,869,S3,S1,Blue,0
578,769,791,869,S3,S1,Blue,0
580,769,791,869,S3,S1,Blue,0
581,776,791,869,S3,S1,Blue,0
590,776,791,869,S3,S1,Blue,0
591,785,791,869,S3,S1,Blue,0
593,785,791,869,S3,S1,Blue,0
428,666,738,844,S3,S2,Red,0
433,666,738,844,S3,S1,Red,0
435,666,738,844,S3,S1,Red,0
444,668,738,844,S3,S2,Red,0
445,668,738,844,S3,S2,Red,0
450,668,738,844,S3,S1,Red,0
455,668,738,844,S3,S1,Red,0
461,679,738,844,S3,S1,Red,0
466,679,738,844,S3,S1,Red,0
471,686,738,844,S3,S2,Red,0
472,686,738,844,S3,S2,Red,0
474,686,738,844,S3,S1,Red,0
479,686,738,844,S3,S1,Red,0
483,686,738,844,S3,S2,Red,0
484,686,738,844,S3,S2,Red,0
490,692,738,844,S3,S1,Red,0
498,692,738,844,S3,S2,Red,0
499,692,738,844,S3,S2,Red,0
501,699,738,844,S3,S2,Red,0
506,699,738,844,S3,S1,Red,0
507,699,738,844,S3,S2,Red,0
510,699,738,844,S3,S1,Red,0
511,699,738,844,S3,S1,Red,0
517,709,738,844,S3,S1,Red,0
520,709,738,844,S3,S1,Red,0
528,709,738,844,S3,S2,Red,0
529,709,738,844,S3,S2,Red,0
530,709,738,844,S3,S1,Red,0
503,699,759,866,S2,S3,Red,0
523,709,759,866,S2,S3,Red,0
527,709,759,866,S2,S3,Red,0
536,738,759,866,S2,S3,Red,0
560,757,759,866,S2,S3,Red,0
524,709,776,879,S1,S3,Red,0
525,709,776,879,S1,S3,Red,0
534,738,776,879,S1,S3,Red,0
572,769,776,879,S1,S3,Red,0
583,776,785,845,S2,S1,Red,0
564,759,827,916,S3,S2,Red,0
566,759,827,916,S3,S2,Red,0
568,759,827,916,S3,S2,Red,0
573,769,827,916,S3,S2,Red,0
596,785,827,916,S3,S2,Red,0
618,801,827,916,S3,S2,Red,0
470,679,769,855,S2,S3,Blue,0
473,686,769,855,S2,S1,Blue,0
478,686,769,855,S2,S1,Blue,0
487,692,769,855,S2,S3,Blue,0
500,692,769,855,S2,S3,Blue,0
518,709,769,855,S2,S3,Blue,0
537,738,769,855,S2,S1,Blue,0
552,757,769,855,S2,S3,Blue,0
565,759,769,855,S2,S3,Blue,0
504,699,791,869,S3,S2,Blue,0
541,739,791,869,S3,S2,Blue,0
554,757,791,869,S3,S2,Blue,0
557,757,791,869,S3,S2,Blue,0
559,757,791,869,S3,S2,Blue,0
569,759,791,869,S3,S2,Blue,0
576,769,791,869,S3,S2,Blue,0
579,769,791,869,S3,S2,Blue,0
592,785,791,869,S3,S2,Blue,0
594,785,791,869,S3,S2,Blue,0
605,791,828,898,S1,S2,Blue,0
595,785,801,859,S1,S3,Red,0
598,785,801,859,S1,S3,Red,0
553,757,827,916,S3,S1,Red,0
558,757,827,916,S3,S1,Red,0
563,759,827,916,S3,S1,Red,0
567,759,827,916,S3,S1,Red,0
570,759,827,916,S3,S1,Red,0
584,776,827,916,S3,S1,Red,0
587,776,827,916,S3,S1,Red,0
601,791,827,916,S3,S1,Red,0
602,791,827,916,S3,S1,Red,0
603,791,827,916,S3,S1,Red,0
609,791,827,916,S3,S1,Red,0
614,801,827,916,S3,S1,Red,0
620,801,827,916,S3,S1,Red,0
599,785,845,939,S2,S1,Red,0
604,791,845,939,S2,S1,Red,0
641,844,845,939,S2,S1,Red,0
503,699,759,866,S2,S3,Red,0
523,709,759,866,S2,S3,Red,0
527,709,759,866,S2,S3,Red,0
536,738,759,866,S2,S3,Red,0
544,739,759,866,S2,S1,Red,0
560,757,759,866,S2,S3,Red,0
626,827,844,901,S3,S2,Red,0
628,827,844,901,S3,S2,Red,0
629,827,844,901,S3,S2,Red,0
630,827,844,901,S3,S2,Red,0
504,699,791,869,S3,S2,Blue,0
512,699,791,869,S3,S1,Blue,0
515,699,791,869,S3,S1,Blue,0
516,709,791,869,S3,S1,Blue,0
519,709,791,869,S3,S1,Blue,0
522,709,791,869,S3,S1,Blue,0
526,709,791,869,S3,S1,Blue,0
531,738,791,869,S3,S1,Blue,0
539,738,791,869,S3,S1,Blue,0
541,739,791,869,S3,S2,Blue,0
546,739,791,869,S3,S1,Blue,0
550,739,791,869,S3,S1,Blue,0
554,757,791,869,S3,S2,Blue,0
555,757,791,869,S3,S1,Blue,0
557,757,791,869,S3,S2,Blue,0
559,757,791,869,S3,S2,Blue,0
569,759,791,869,S3,S2,Blue,0
574,769,791,869,S3,S1,Blue,0
575,769,791,869,S3,S1,Blue,0
576,769,791,869,S3,S2,Blue,0
578,769,791,869,S3,S1,Blue,0
579,769,791,869,S3,S2,Blue,0
580,769,791,869,S3,S1,Blue,0
581,776,791,869,S3,S1,Blue,0
590,776,791,869,S3,S1,Blue,0
591,785,791,869,S3,S1,Blue,0
592,785,791,869,S3,S2,Blue,0
593,785,791,869,S3,S1,Blue,0
594,785,791,869,S3,S2,Blue,0
542,739,828,898,S1,S3,Blue,0
551,757,828,898,S1,S3,Blue,0
556,757,828,898,S1,S3,Blue,0
561,759,828,898,S1,S3,Blue,0
562,759,828,898,S1,S3,Blue,0
571,769,828,898,S1,S3,Blue,0
577,769,828,898,S1,S3,Blue,0
585,776,828,898,S1,S3,Blue,0
589,776,828,898,S1,S3,Blue,0
597,785,828,898,S1,S3,Blue,0
600,785,828,898,S1,S3,Blue,0
607,791,828,898,S1,S3,Blue,0
612,801,828,898,S1,S3,Blue,0
615,801,828,898,S1,S3,Blue,0
625,827,828,898,S1,S3,Blue,0
586,776,855,930,S2,S3,Blue,0
588,776,855,930,S2,S3,Blue,0
659,845,855,930,S2,S3,Blue,0
524,709,776,879,S1,S3,Red,0
525,709,776,879,S1,S3,Red,0
534,738,776,879,S1,S3,Red,0
572,769,776,879,S1,S3,Red,0
622,827,844,901,S3,S1,Red,0
633,828,844,901,S3,S1,Red,0
634,828,844,901,S3,S1,Red,0
637,828,844,901,S3,S1,Red,0
639,828,844,901,S3,S1,Red,0
640,828,844,901,S3,S1,Red,0
662,855,866,917,S2,S1,Red,0
542,739,828,898,S1,S3,Blue,0
551,757,828,898,S1,S3,Blue,0
556,757,828,898,S1,S3,Blue,0
561,759,828,898,S1,S3,Blue,0
562,759,828,898,S1,S3,Blue,0
571,769,828,898,S1,S3,Blue,0
577,769,828,898,S1,S3,Blue,0
585,776,828,898,S1,S3,Blue,0
589,776,828,898,S1,S3,Blue,0
597,785,828,898,S1,S3,Blue,0
600,785,828,898,S1,S3,Blue,0
605,791,828,898,S1,S2,Blue,0
607,791,828,898,S1,S3,Blue,0
612,801,828,898,S1,S3,Blue,0
615,801,828,898,S1,S3,Blue,0
625,827,828,898,S1,S3,Blue,0
582,776,855,930,S2,S1,Blue,0
658,845,855,930,S2,S1,Blue,0
610,791,869,944,S3,S1,Blue,0
611,801,869,944,S3,S1,Blue,0
621,827,869,944,S3,S1,Blue,0
624,827,869,944,S3,S1,Blue,0
627,827,869,944,S3,S1,Blue,0
631,828,869,944,S3,S1,Blue,0
638,828,869,944,S3,S1,Blue,0
648,844,869,944,S3,S1,Blue,0
654,845,869,944,S3,S1,Blue,0
657,845,869,944,S3,S1,Blue,0
660,845,869,944,S3,S1,Blue,0
666,855,869,944,S3,S1,Blue,0
667,855,869,944,S3,S1,Blue,0
677,859,869,944,S3,S1,Blue,0
681,866,869,944,S3,S1,Blue,0
685,866,869,944,S3,S1,Blue,0
622,827,844,901,S3,S1,Red,0
626,827,844,901,S3,S2,Red,0
628,827,844,901,S3,S2,Red,0
629,827,844,901,S3,S2,Red,0
630,827,844,901,S3,S2,Red,0
633,828,844,901,S3,S1,Red,0
634,828,844,901,S3,S1,Red,0
637,828,844,901,S3,S1,Red,0
639,828,844,901,S3,S1,Red,0
640,828,844,901,S3,S1,Red,0
651,845,866,917,S2,S3,Red,0
663,855,866,917,S2,S3,Red,0
674,859,866,917,S2,S3,Red,0
679,859,879,930,S1,S3,Red,0
696,869,879,930,S1,S3,Red,0
553,757,827,916,S3,S1,Red,0
558,757,827,916,S3,S1,Red,0
563,759,827,916,S3,S1,Red,0
564,759,827,916,S3,S2,Red,0
566,759,827,916,S3,S2,Red,0
567,759,827,916,S3,S1,Red,0
568,759,827,916,S3,S2,Red,0
570,759,827,916,S3,S1,Red,0
573,769,827,916,S3,S2,Red,0
584,776,827,916,S3,S1,Red,0
587,776,827,916,S3,S1,Red,0
596,785,827,916,S3,S2,Red,0
601,791,827,916,S3,S1,Red,0
602,791,827,916,S3,S1,Red,0
603,791,827,916,S3,S1,Red,0
609,791,827,916,S3,S1,Red,0
614,801,827,916,S3,S1,Red,0
618,801,827,916,S3,S2,Red,0
620,801,827,916,S3,S1,Red,0
608,791,845,939,S2,S3,Red,0
623,827,845,939,S2,S3,Red,0
635,828,845,939,S2,S3,Red,0
645,844,845,939,S2,S3,Red,0
613,801,859,952,S1,S3,Red,0
617,801,859,952,S1,S3,Red,0
643,844,859,952,S1,S3,Red,0
653,845,859,952,S1,S3,Red,0
661,855,859,952,S1,S3,Red,0
669,855,859,952,S1,S3,Red,0
651,845,866,917,S2,S3,Red,0
662,855,866,917,S2,S1,Red,0
663,855,866,917,S2,S3,Red,0
674,859,866,917,S2,S3,Red,0
690,866,879,930,S1,S2,Red,0
694,869,879,930,S1,S2,Red,0
700,869,879,930,S1,S2,Red,0
684,866,901,966,S3,S2,Red,0
699,869,901,966,S3,S2,Red,0
715,898,901,966,S3,S2,Red,0
717,898,901,966,S3,S2,Red,0
582,776,855,930,S2,S1,Blue,0
586,776,855,930,S2,S3,Blue,0
588,776,855,930,S2,S3,Blue,0
658,845,855,930,S2,S1,Blue,0
659,845,855,930,S2,S3,Blue,0
606,791,869,944,S3,S2,Blue,0
616,801,869,944,S3,S2,Blue,0
619,801,869,944,S3,S2,Blue,0
632,828,869,944,S3,S2,Blue,0
636,828,869,944,S3,S2,Blue,0
642,844,869,944,S3,S2,Blue,0
647,844,869,944,S3,S2,Blue,0
672,859,869,944,S3,S2,Blue,0
686,866,869,944,S3,S2,Blue,0
687,866,869,944,S3,S2,Blue,0
664,855,898,973,S1,S2,Blue,0
665,855,898,973,S1,S2,Blue,0
691,869,898,973,S1,S2,Blue,0
705,879,898,973,S1,S2,Blue,0
679,859,879,930,S1,S3,Red,0
690,866,879,930,S1,S2,Red,0
694,869,879,930,S1,S2,Red,0
696,869,879,930,S1,S3,Red,0
700,869,879,930,S1,S2,Red,0
644,844,901,966,S3,S1,Red,0
646,844,901,966,S3,S1,Red,0
649,844,901,966,S3,S1,Red,0
656,845,901,966,S3,S1,Red,0
670,855,901,966,S3,S1,Red,0
671,859,901,966,S3,S1,Red,0
673,859,901,966,S3,S1,Red,0
678,859,901,966,S3,S1,Red,0
680,859,901,966,S3,S1,Red,0
683,866,901,966,S3,S1,Red,0
689,866,901,966,S3,S1,Red,0
703,879,901,966,S3,S1,Red,0
714,898,901,966,S3,S1,Red,0
719,898,901,966,S3,S1,Red,0
599,785,845,939,S2,S1,Red,0
604,791,845,939,S2,S1,Red,0
608,791,845,939,S2,S3,Red,0
623,827,845,939,S2,S3,Red,0
635,828,845,939,S2,S3,Red,0
641,844,845,939,S2,S1,Red,0
645,844,845,939,S2,S3,Red,0
650,844,859,952,S1,S2,Red,0
655,845,859,952,S1,S2,Red,0
606,791,869,944,S3,S2,Blue,0
610,791,869,944,S3,S1,Blue,0
611,801,869,944,S3,S1,Blue,0
616,801,869,944,S3,S2,Blue,0
619,801,869,944,S3,S2,Blue,0
621,827,869,944,S3,S1,Blue,0
624,827,869,944,S3,S1,Blue,0
627,827,869,944,S3,S1,Blue,0
631,828,869,944,S3,S1,Blue,0
632,828,869,944,S3,S2,Blue,0
636,828,869,944,S3,S2,Blue,0
638,828,869,944,S3,S1,Blue,0
642,844,869,944,S3,S2,Blue,0
647,844,869,944,S3,S2,Blue,0
648,844,869,944,S3,S1,Blue,0
654,845,869,944,S3,S1,Blue,0
657,845,869,944,S3,S1,Blue,0
660,845,869,944,S3,S1,Blue,0
666,855,869,944,S3,S1,Blue,0
667,855,869,944,S3,S1,Blue,0
672,859,869,944,S3,S2,Blue,0
677,859,869,944,S3,S1,Blue,0
681,866,869,944,S3,S1,Blue,0
685,866,869,944,S3,S1,Blue,0
686,866,869,944,S3,S2,Blue,0
687,866,869,944,S3,S2,Blue,0
652,845,898,973,S1,S3,Blue,0
668,855,898,973,S1,S3,Blue,0
675,859,898,973,S1,S3,Blue,0
682,866,898,973,S1,S3,Blue,0
688,866,898,973,S1,S3,Blue,0
692,869,898,973,S1,S3,Blue,0
693,869,898,973,S1,S3,Blue,0
701,879,898,973,S1,S3,Blue,0
709,879,898,973,S1,S3,Blue,0
695,869,930,1020,S2,S3,Blue,0
711,898,930,1020,S2,S3,Blue,0
753,917,930,1020,S2,S3,Blue,0
613,801,859,952,S1,S3,Red,0
617,801,859,952,S1,S3,Red,0
643,844,859,952,S1,S3,Red,0
650,844,859,952,S1,S2,Red,0
653,845,859,952,S1,S3,Red,0
655,845,859,952,S1,S2,Red,0
661,855,859,952,S1,S3,Red,0
669,855,859,952,S1,S3,Red,0
725,901,916,990,S3,S1,Red,0
730,901,916,990,S3,S1,Red,0
731,901,916,990,S3,S1,Red,0
732,901,916,990,S3,S1,Red,0
735,901,916,990,S3,S1,Red,0
790,930,939,1007,S2,S1,Red,0
644,844,901,966,S3,S1,Red,0
646,844,901,966,S3,S1,Red,0
649,844,901,966,S3,S1,Red,0
656,845,901,966,S3,S1,Red,0
670,855,901,966,S3,S1,Red,0
671,859,901,966,S3,S1,Red,0
673,859,901,966,S3,S1,Red,0
678,859,901,966,S3,S1,Red,0
680,859,901,966,S3,S1,Red,0
683,866,901,966,S3,S1,Red,0
684,866,901,966,S3,S2,Red,0
689,866,901,966,S3,S1,Red,0
699,869,901,966,S3,S2,Red,0
703,879,901,966,S3,S1,Red,0
714,898,901,966,S3,S1,Red,0
715,898,901,966,S3,S2,Red,0
717,898,901,966,S3,S2,Red,0
719,898,901,966,S3,S1,Red,0
698,869,917,991,S2,S3,Red,0
720,898,917,991,S2,S3,Red,0
743,916,917,991,S2,S3,Red,0
710,879,930,1009,S1,S3,Red,0
713,898,930,1009,S1,S3,Red,0
729,901,930,1009,S1,S3,Red,0
734,901,930,1009,S1,S3,Red,0
737,916,930,1009,S1,S3,Red,0
740,916,930,1009,S1,S3,Red,0
766,930,930,1009,S1,S3,Red,0
773,930,930,1009,S1,S3,Red,0
777,930,930,1009,S1,S3,Red,0
